uid,use_coupon_percentage
6166519,0.01
4593659,0.02
5249023,0.01
6554624,0.01
3343427,0.01
6952963,0.01
2365450,0.06
5380107,0.01
1710092,0.01
6559758,0.01
5642259,0.01
6821910,0.01
2889757,0.01
2234398,0.02
5380133,0.01
5642280,0.01
5511213,0.01
1710127,0.01
1972273,0.03
6904158,0.01
6117727,0.01
5118017,0.01
6953026,0.01
6035525,0.01
4069448,0.01
3545161,0.02
3676236,0.01
6166605,0.04
2365523,0.02
5118037,0.01
2365529,0.01
7141223,0.04
3545185,0.03
4593763,0.01
1841254,0.01
5380201,0.01
1180690,0.01
6255,0.01
661617,0.01
2889842,0.02
1316979,0.06
6559863,0.01
1448067,0.01
2758800,0.01
4462737,0.01
7346324,0.01
896708,0.03
2892827,0.01
4200608,0.01
6166692,0.01
5511334,0.01
5118119,0.01
1639453,0.01
6428852,0.01
6428854,0.01
6297787,0.01
1841341,0.01
137407,0.01
5118145,0.01
3020994,0.01
4462797,0.02
6559950,0.01
2103507,0.01
3980654,0.01
2316665,0.01
5642457,0.02
3938522,0.01
4200667,0.01
792798,0.01
1579232,0.01
3021029,0.01
7215337,0.01
1054962,0.01
5380340,0.01
923895,0.02
4856056,0.01
137467,0.01
6691073,0.01
4724994,0.01
7346440,0.01
6560014,0.01
6691089,0.02
6418,0.01
530707,0.01
5571630,0.04
3676439,0.01
6926042,0.01
4987170,0.01
3938597,0.01
1710374,0.01
2098225,0.01
661808,0.01
399671,0.01
7215417,0.01
268603,0.01
268611,0.01
3807556,0.02
661830,0.01
3938632,0.02
1448266,0.01
1355490,0.01
4260920,0.02
4987219,0.01
1841492,0.02
5249365,0.02
6429015,0.02
5773659,0.01
7084380,0.01
2365790,0.02
1317215,0.01
2365794,0.02
4594021,0.01
4233801,0.01
1972583,0.01
6560117,0.01
6560118,0.03
2404073,0.01
3676537,0.01
4654143,0.01
1055102,0.01
1186178,0.03
3938691,0.01
2365828,0.01
5642632,0.01
530829,0.01
4987279,0.01
4331923,0.03
6822295,0.01
1710488,0.02
2902624,0.01
6298011,0.01
6560161,0.02
3283364,0.01
7084454,0.01
4463016,0.01
7203201,0.01
2496940,0.01
4856237,0.01
6953391,0.03
3021234,0.02
700147,0.01
5249466,0.01
1317308,0.01
1186239,0.01
1710528,0.01
3807682,0.02
2759115,0.01
2759118,0.01
4069845,0.01
3676634,0.01
1508431,0.01
530912,0.03
4759086,0.01
1710577,0.02
4069884,0.01
4987389,0.01
4069887,0.03
6822400,0.01
5848679,0.02
4332045,0.01
5773838,0.01
3414548,0.04
1448469,0.01
3283483,0.03
3545637,0.01
530982,0.01
918621,0.02
3104944,0.01
6705,0.03
2366007,0.01
4463165,0.01
1579584,0.01
4463170,0.01
4463171,0.01
3938889,0.01
2759247,0.01
5249620,0.01
5642839,0.01
3545690,0.02
5490791,0.01
1710684,0.01
4201054,0.01
2628193,0.01
853094,0.01
2890342,0.01
137833,0.01
1972842,0.02
4594285,0.02
2890353,0.01
3414643,0.01
3938936,0.01
924282,0.01
4463227,0.01
4518167,0.03
1186434,0.01
268936,0.01
2759306,0.01
1317515,0.02
4151746,0.04
2628242,0.01
1579668,0.01
4463258,0.01
6073461,0.01
5380766,0.01
7035333,0.01
4332193,0.01
2103970,0.01
2366115,0.02
1055398,0.01
4916337,0.01
5680924,0.01
4987567,0.01
3152560,0.01
6917992,0.01
547273,0.01
4332217,0.02
4201148,0.01
3939009,0.01
1579716,0.01
1972933,0.01
6691526,0.02
1448654,0.01
924370,0.01
5380819,0.01
1972951,0.02
1355556,0.03
6953691,0.01
5905117,0.01
6691556,0.01
269032,0.02
6429418,0.01
1972976,0.02
2235121,0.01
2497269,0.01
4725494,0.01
4070138,0.02
1186555,0.02
4463357,0.04
1579774,0.01
2497280,0.02
2890498,0.01
4463364,0.01
5643022,0.01
662287,0.01
3414802,0.01
6167316,0.01
3152662,0.01
5249815,0.01
3545885,0.01
3152671,0.01
6822689,0.01
4070181,0.01
2759464,0.01
5511977,0.01
2098311,0.01
6560566,0.01
4463424,0.01
6467382,0.01
3808072,0.02
4332364,0.01
2578914,0.01
2104142,0.01
1055568,0.02
4987742,0.03
7215967,0.01
1894236,0.01
3545956,0.01
2366316,0.01
1055597,0.01
4594544,0.01
7215991,0.01
1710968,0.01
3021690,0.01
4594555,0.02
662398,0.05
2890623,0.01
1595883,0.03
793477,0.01
7347078,0.01
5643144,0.01
2533640,0.03
4725644,0.01
3808144,0.03
7347092,0.02
4201367,0.01
3414936,0.01
4932143,0.01
6822813,0.01
6953887,0.01
5381025,0.01
6167465,0.02
3758578,0.01
3414960,0.01
569160,0.01
4987827,0.01
2235316,0.01
269242,0.01
3414972,0.01
7347134,0.01
5249984,0.01
6298561,0.01
5643207,0.01
2104265,0.02
2104270,0.01
6822872,0.01
5512157,0.01
6560734,0.03
924648,0.02
3808236,0.01
4594669,0.01
7085038,0.02
7151,0.01
2235382,0.01
662520,0.01
4594681,0.01
3546112,0.02
6555748,0.01
6167554,0.02
4332559,0.01
4594704,0.01
4332561,0.01
3152914,0.01
3021843,0.01
7196,0.03
3546141,0.03
2898281,0.01
400416,0.01
3415079,0.01
6483937,0.01
7347244,0.01
2235440,0.01
1973297,0.01
1186867,0.01
6822964,0.01
5571764,0.02
503647,0.01
1186878,0.03
1842242,0.01
1449029,0.01
2235463,0.02
3295454,0.02
7249,0.01
7216213,0.01
5905497,0.04
2628702,0.01
2535269,0.03
7085155,0.01
4988004,0.10
1842281,0.01
3546219,0.01
2366577,0.02
5643380,0.01
6691958,0.01
96262,0.01
6823035,0.01
5643390,0.22
1449089,0.01
6954115,0.02
2759816,0.08
1973387,0.02
2628752,0.01
4763502,0.01
6380057,0.01
4988057,0.01
5597073,0.01
4725917,0.02
2628768,0.05
2235553,0.03
5512356,0.01
1574086,0.03
2759847,0.01
4463784,0.01
1318057,0.02
3546286,0.03
4201648,0.01
1580213,0.01
3153078,0.01
4857015,0.01
2235578,0.04
4463803,0.01
4988092,0.03
924865,0.01
2628802,0.02
3415242,0.01
4594893,0.02
2497751,0.01
1055966,0.02
1842402,0.15
5381349,0.06
3284214,0.01
1187066,0.01
3808511,0.01
1580290,0.01
4988166,0.01
3284235,0.01
138511,0.01
793874,0.01
2891027,0.01
1842456,0.01
6401925,0.02
6948059,0.06
1973548,0.04
634760,0.05
269618,0.01
1449268,0.01
2759994,0.02
5774652,0.01
6823231,0.02
4595013,0.01
2884833,0.03
2076675,0.01
138578,0.01
7507,0.02
2104662,0.06
3939673,0.01
1711451,0.04
6561117,0.02
4392165,0.02
6561123,0.01
5905764,0.01
3022182,0.02
1580392,0.01
269673,0.01
2628971,0.01
1449325,0.01
6991763,0.02
269685,0.01
1842550,0.01
4857209,0.01
6036858,0.01
1711483,0.01
4326634,0.02
154176,0.02
1318281,0.01
4070800,0.01
5119377,0.01
1973657,0.01
4857248,0.01
5512613,0.01
1056169,0.01
925101,0.01
4857267,0.01
6561204,0.01
5528137,0.03
269752,0.01
1318329,0.01
3546554,0.05
3939771,0.02
7085501,0.01
6167998,0.01
3415488,0.01
1290144,0.01
3677636,0.01
3939781,0.01
4108193,0.01
138696,0.01
6299082,0.01
6299083,0.01
1580494,0.01
1449426,0.01
5593679,0.02
2797477,0.02
1318373,0.02
3022311,0.01
2498034,0.01
2498035,0.01
2891252,0.01
3808759,0.05
2891257,0.03
2629114,0.01
2251349,0.01
531971,0.01
4070919,0.01
6074284,0.01
3939851,0.01
4201999,0.01
7085585,0.02
2295044,0.01
5905949,0.01
5512735,0.01
1449506,0.02
7216678,0.01
1056295,0.01
6299180,0.01
5119543,0.02
5643832,0.01
3677758,0.01
4070980,0.01
5381711,0.01
138832,0.01
7761,0.01
3677778,0.02
2629206,0.01
3546712,0.03
1006180,0.04
2236002,0.01
4239292,0.01
6299247,0.01
7801,0.01
2498170,0.01
1842816,0.01
925313,0.01
6692485,0.01
3153548,0.01
3939983,0.02
5643922,0.02
2367128,0.01
4464285,0.01
5381792,0.01
6299297,0.01
269996,0.02
5119663,0.01
5643959,0.01
5119677,0.01
270018,0.03
1923702,0.01
1449682,0.01
3153629,0.03
3153630,0.01
4501456,0.01
4071139,0.01
6882600,0.02
2117056,0.01
6576469,0.01
2367227,0.02
5512959,0.03
1187584,0.01
2891521,0.01
270082,0.02
7101057,0.01
5250826,0.01
4988684,0.01
1187600,0.02
5644049,0.02
5644051,0.01
3284756,0.03
270102,0.04
2105111,0.01
6459755,0.01
4988703,0.01
896987,0.01
2760486,0.05
3153705,0.02
3546922,0.01
2105132,0.04
3677998,0.02
925487,0.01
6561586,0.01
2207710,0.01
3678007,0.01
3415865,0.01
2367291,0.01
2688309,0.01
2891584,0.01
6823745,0.01
4726594,0.01
5381956,0.01
6168397,0.02
5775187,0.02
6692692,0.01
5513046,0.01
6692695,0.01
1580892,0.01
4071262,0.01
3022692,0.05
7085926,0.03
1056615,0.04
4464488,0.02
4595561,0.01
7101074,0.01
532341,0.01
6299510,0.01
5775225,0.05
2105216,0.02
2629505,0.01
5382019,0.04
6299524,0.01
270222,0.01
532370,0.01
3212611,0.01
2120345,0.05
2498456,0.01
2105243,0.01
4333470,0.01
3678111,0.01
663456,0.01
1318819,0.01
1318821,0.01
8107,0.01
4857774,0.01
5644208,0.01
5382066,0.01
6168500,0.01
8125,0.02
401343,0.01
4071361,0.01
4071364,0.01
6561739,0.02
6299597,0.02
1318862,0.01
1974223,0.01
1318864,0.01
1712082,0.01
6430675,0.01
3022804,0.02
5375310,0.01
6168534,0.01
6954968,0.01
1843168,0.01
6751569,0.01
4595691,0.01
1843189,0.01
139260,0.02
401413,0.01
139283,0.01
3809302,0.02
4464664,0.02
925721,0.01
8221,0.02
1318943,0.07
3547174,0.01
6955047,0.01
2032988,0.02
4857901,0.01
5644337,0.01
6561845,0.01
5834079,0.01
1974332,0.05
8253,0.01
3153982,0.01
6824019,0.01
3154015,0.02
6207191,0.01
1712228,0.01
1581158,0.01
6769647,0.02
2236520,0.01
4464746,0.03
401516,0.02
1712237,0.02
6299760,0.01
7348338,0.01
2236532,0.01
3678328,0.01
6955129,0.01
5120123,0.01
2891907,0.01
1974406,0.02
6955152,0.02
5120152,0.01
4989082,0.02
3547299,0.01
3154087,0.01
4071593,0.01
3809450,0.01
6561973,0.03
3416247,0.01
1188024,0.01
4333759,0.02
1543340,0.01
4989127,0.01
7086282,0.01
8397,0.02
6955224,0.01
2498782,0.01
1399505,0.01
5222439,0.01
401652,0.02
2629877,0.01
7086327,0.03
2629880,0.01
1843454,0.04
4545237,0.01
6037762,0.01
3809544,0.01
5251337,0.01
663826,0.01
2236705,0.01
4871087,0.01
6299944,0.01
6168876,0.01
139570,0.01
270647,0.01
3154233,0.01
6183647,0.01
3154239,0.02
663872,0.01
1974594,0.01
8516,0.01
1843527,0.01
794953,0.01
1450316,0.01
1581389,0.01
7348568,0.01
132496,0.02
1974630,0.02
4989289,0.02
7265190,0.02
4465006,0.01
1319283,0.01
7348600,0.01
1188218,0.02
3023231,0.02
6168962,0.01
4989315,0.01
3940740,0.01
4071815,0.01
3809675,0.01
6300045,0.02
1617987,0.01
6824340,0.01
6693270,0.01
5644696,0.01
401817,0.02
5775773,0.01
3678630,0.01
4727210,0.01
663979,0.02
7086511,0.01
3678641,0.01
5251507,0.01
2892212,0.01
4202936,0.02
4916639,0.01
4596165,0.02
2761160,0.01
5251534,0.01
1486925,0.01
6037968,0.02
3678678,0.02
1712599,0.02
1450458,0.01
4071903,0.01
3940836,0.01
664041,0.01
6037998,0.04
6562288,0.01
6693361,0.02
1843700,0.01
5775861,0.01
926202,0.02
1057276,0.01
3023361,0.01
6431234,0.01
5382663,0.01
7086603,0.01
8722,0.01
5644819,0.01
2368020,0.13
3256223,0.01
139815,0.01
3154472,0.01
2513671,0.01
6824493,0.02
3285554,0.01
7348800,0.01
6824514,0.02
3547718,0.01
2105932,0.02
1159266,0.01
4465232,0.01
3285588,0.01
3154520,0.02
270937,0.01
3547741,0.01
2237022,0.07
4086544,0.01
1581669,0.01
1057382,0.05
533104,0.02
8818,0.02
3416694,0.01
6693503,0.01
5776000,0.04
8833,0.01
6431362,0.01
6824581,0.01
4268795,0.01
3809930,0.01
3547796,0.01
2761385,0.01
2630319,0.01
2106033,0.01
5776054,0.01
4727479,0.01
7086778,0.01
271036,0.02
2499263,0.02
3285704,0.01
1843914,0.01
3941067,0.01
5382866,0.01
1450708,0.01
4665969,0.09
271067,0.01
1319645,0.01
2368223,0.02
4858593,0.01
140009,0.01
7348970,0.01
3678955,0.01
2106096,0.01
3154673,0.01
1319668,0.01
4334327,0.01
3933652,0.01
3810043,0.01
7086852,0.01
6169349,0.02
3810057,0.03
2368266,0.01
2368269,0.01
5776142,0.02
3678994,0.01
3941139,0.01
7217940,0.01
4334357,0.01
3605977,0.01
4223142,0.01
6562585,0.02
2885082,0.01
5645086,0.01
1188639,0.01
3154720,0.03
4727587,0.01
5776164,0.01
4894854,0.01
5514022,0.01
3810088,0.06
1844010,0.01
1450795,0.01
2499374,0.02
6824751,0.01
4989749,0.01
4334391,0.02
402233,0.01
2630462,0.01
6620640,0.01
1057602,0.02
1712964,0.01
4858697,0.02
4028753,0.06
4632717,0.02
6431576,0.02
1975131,0.02
2368351,0.01
4858721,0.03
6300523,0.01
2761582,0.02
7086967,0.01
402301,0.02
3941250,0.01
4858755,0.01
2499461,0.01
4727687,0.01
6038412,0.02
140175,0.02
3941271,0.01
2892696,0.01
3285913,0.01
6955937,0.02
1319842,0.01
2142363,0.01
1713062,0.01
2106280,0.01
2892715,0.01
3154863,0.03
2761648,0.01
5514161,0.01
4334515,0.01
2761655,0.01
3584159,0.01
6300606,0.03
664514,0.01
1975235,0.01
6431684,0.02
6169542,0.01
327644,0.01
2601122,0.02
2237394,0.03
9171,0.01
4334548,0.01
7087063,0.01
926681,0.01
3548123,0.02
6128092,0.01
3496784,0.02
5120999,0.01
1975277,0.01
6431732,0.02
5645303,0.01
795647,0.01
3023874,0.07
1451017,0.01
5121036,0.04
4727823,0.01
6227459,0.01
2499604,0.03
4203543,0.04
3679258,0.01
3810331,0.03
6169628,0.01
2761761,0.02
2630709,0.02
6562876,0.01
6956100,0.01
5252176,0.03
3548243,0.01
6431830,0.03
2761822,0.02
5645409,0.02
5514339,0.01
3417190,0.01
7218280,0.02
4203628,0.01
664699,0.02
3286142,0.01
664703,0.01
5776512,0.01
6562949,0.03
4990093,0.01
6336707,0.01
664724,0.01
1006446,0.01
1582231,0.01
4072609,0.02
5121192,0.06
4203699,0.01
4072628,0.01
664764,0.01
2368701,0.01
6760955,0.02
6563009,0.03
7218374,0.01
1057995,0.02
4596947,0.02
1975508,0.01
3155158,0.01
2237657,0.01
7349467,0.01
5121249,0.01
2630883,0.01
6038758,0.01
4042961,0.01
2819623,0.01
2893040,0.02
1189105,0.01
140530,0.02
1189107,0.01
4731455,0.06
1189115,0.01
3024126,0.01
7087363,0.01
7087366,0.01
7349519,0.01
4783830,0.02
6825236,0.03
2762005,0.01
2237727,0.01
4072739,0.01
1792902,0.01
7349547,0.01
5645612,0.01
533810,0.02
4082609,0.01
795965,0.01
7123168,0.02
2106692,0.04
533833,0.01
2368845,0.03
3155278,0.02
271695,0.01
1639992,0.01
5266319,0.01
5514589,0.01
5776735,0.02
927072,0.01
1058146,0.04
7218531,0.02
4807569,0.01
5645678,0.01
4982334,0.02
4859260,0.01
140670,0.01
2762116,0.01
4990348,0.02
4334989,0.01
3155345,0.01
6301075,0.01
4859289,0.06
4728221,0.01
3417503,0.01
6825376,0.04
1582497,0.01
3941805,0.05
1320371,0.01
3814912,0.01
3540553,0.01
7218622,0.02
2893247,0.01
4072897,0.01
6563273,0.02
5907920,0.01
2762194,0.03
796118,0.01
5514725,0.01
3941862,0.01
1189351,0.01
3941864,0.02
5645801,0.01
3679731,0.01
3679736,0.02
271870,0.02
5776895,0.01
3155457,0.01
1713671,0.01
6170126,0.01
3941904,0.01
7087639,0.01
5383705,0.01
1451549,0.01
3024414,0.01
3548703,0.01
4859426,0.01
6956583,0.02
1713704,0.01
9777,0.02
6563381,0.01
6039097,0.01
534074,0.01
927292,0.17
3417663,0.02
2500161,0.01
7218759,0.02
5645896,0.01
665164,0.01
665169,0.02
6694482,0.01
2928911,0.01
3679836,0.01
4466274,0.05
534115,0.01
4728420,0.01
2631269,0.01
5908070,0.01
1582696,0.04
4204137,0.01
1189483,0.01
4466286,0.01
140914,0.03
271990,0.03
1189499,0.02
665212,0.01
5908093,0.01
3286658,0.03
2631300,0.01
4466309,0.01
6432390,0.01
9866,0.01
132717,0.01
6825617,0.01
9874,0.01
3679894,0.01
4597402,0.01
4466333,0.02
5514913,0.01
6062648,0.04
5645996,0.01
3548846,0.01
9904,0.01
927414,0.01
3679932,0.01
3737205,0.01
7087815,0.03
6096503,0.01
665293,0.01
6825678,0.01
6694610,0.01
5646038,0.01
897316,0.01
1320672,0.01
2500323,0.01
534245,0.01
3548907,0.01
1320687,0.01
1189617,0.02
2238194,0.03
141045,0.01
1058552,0.01
3024639,0.01
1549737,0.01
2107138,0.02
6882945,0.01
1683756,0.05
927499,0.01
5121807,0.02
4058171,0.01
927508,0.01
3680026,0.02
10017,0.01
272164,0.02
1451813,0.01
3155750,0.03
6170412,0.01
6825776,0.01
4073266,0.01
272179,0.02
4414430,0.01
5252918,0.01
6446047,0.01
6956860,0.01
3802762,0.01
5121854,0.02
10059,0.01
4466509,0.01
2631517,0.01
665439,0.01
4597603,0.01
6825832,0.01
3286893,0.02
4335472,0.01
6694769,0.02
10098,0.02
1451898,0.01
5252990,0.02
2238336,0.01
5646210,0.01
2317291,0.01
2819734,0.06
1320838,0.01
4335499,0.01
4859795,0.03
6694815,0.01
3811237,0.02
4859815,0.01
3155880,0.01
3549098,0.02
2500528,0.01
5646258,0.02
4204470,0.01
3155896,0.01
6563776,0.01
6694850,0.01
5908422,0.01
6694855,0.01
10185,0.01
3549130,0.02
6039502,0.01
3680212,0.02
6301654,0.01
534489,0.01
3680223,0.01
5384161,0.01
4728804,0.01
1714150,0.02
5384168,0.01
6170604,0.01
3549173,0.01
927736,0.01
141307,0.10
5515261,0.01
2107390,0.01
2603051,0.01
4501846,0.01
534534,0.01
4597768,0.02
5878103,0.01
6432780,0.01
1072130,0.01
2107406,0.01
5515279,0.02
1714193,0.01
3155989,0.01
5154840,0.02
1976343,0.01
927768,0.01
3680282,0.01
3287073,0.01
4466723,0.02
5777447,0.01
4597807,0.01
4597810,0.02
5122105,0.01
5646399,0.01
6271328,0.02
6432838,0.01
5908551,0.01
6432842,0.01
1321036,0.01
4335694,0.03
4466768,0.02
2238553,0.01
6039645,0.02
1880421,0.01
1321058,0.02
2369636,0.01
5253222,0.01
2238567,0.02
4501863,0.01
3287149,0.01
1976433,0.01
4556904,0.01
1058940,0.01
1583229,0.01
6695038,0.01
272511,0.01
4335745,0.01
665737,0.01
4073610,0.02
2893964,0.01
927885,0.03
7350414,0.01
2369679,0.02
5908624,0.01
4392643,0.01
5515412,0.02
6826136,0.01
3680411,0.01
2631837,0.01
176496,0.01
2893986,0.03
141475,0.02
4597925,0.01
7219368,0.02
1190059,0.02
10414,0.01
2762929,0.01
3191155,0.01
6695092,0.01
1845429,0.01
7350458,0.11
1452219,0.01
4991167,0.01
1583297,0.01
5384386,0.01
3418312,0.01
6817485,0.01
2500816,0.01
5122257,0.01
7035940,0.01
2894043,0.01
351269,0.01
6170850,0.02
10473,0.02
2631914,0.01
4729074,0.01
4982484,0.01
3811582,0.02
6433034,0.01
272655,0.02
403732,0.03
3549462,0.01
3942683,0.02
4991260,0.01
2631969,0.02
7088421,0.01
3811623,0.01
984796,0.02
403756,0.02
928045,0.02
5908785,0.01
141618,0.01
2107701,0.01
141622,0.01
373129,0.01
4313061,0.01
1650140,0.01
6564157,0.01
5637856,0.02
403778,0.01
1583430,0.01
4335946,0.01
1583440,0.01
6039890,0.02
797013,0.02
5244644,0.01
4073819,0.03
4216479,0.01
6433117,0.01
6564193,0.01
1059170,0.02
176529,0.01
4598120,0.01
6170985,0.01
2369898,0.01
1181415,0.01
1845623,0.02
4204922,0.01
3549564,0.01
5777791,0.01
1583490,0.01
1976712,0.02
6695307,0.01
7350668,0.01
141718,0.01
797080,0.01
6227695,0.06
6695328,0.01
1583527,0.01
4860331,0.01
1190322,0.02
5534567,0.01
5515700,0.01
928181,0.02
1976758,0.01
6730143,0.01
5384638,0.01
2295541,0.01
2238916,0.02
1714631,0.02
6302154,0.01
3549644,0.01
5515731,0.01
6957525,0.01
1845721,0.02
1714653,0.01
4729313,0.01
5085023,0.01
6433251,0.01
4336100,0.01
4860391,0.01
6302186,0.01
373160,0.02
3549683,0.01
6171124,0.01
4073973,0.01
2238967,0.01
403963,0.02
535043,0.01
4467204,0.01
2370057,0.01
403981,0.02
3418638,0.01
4336153,0.01
10778,0.01
797211,0.01
3890267,0.01
6040103,0.01
6564393,0.02
4205103,0.04
5909041,0.02
3279551,0.01
5646907,0.01
3942974,0.01
141887,0.01
6695495,0.02
5113612,0.01
4598347,0.01
7088725,0.02
3418710,0.02
1190497,0.02
6040166,0.02
928361,0.01
5253740,0.02
2972776,0.01
7219831,0.01
5384824,0.01
4205178,0.02
2108030,0.02
3025543,0.02
141960,0.01
154732,0.01
4991626,0.01
3156620,0.01
3418765,0.02
6695566,0.01
1452691,0.01
3943062,0.01
6957719,0.01
4336282,0.01
154736,0.02
3943074,0.01
5834523,0.01
3812005,0.02
3943079,0.02
2239152,0.01
5909169,0.03
797366,0.01
1321659,0.02
263968,0.03
3287752,0.01
1190602,0.01
6695628,0.01
3025623,0.02
10969,0.01
142043,0.02
4261669,0.01
6433506,0.01
5647078,0.02
4205288,0.01
1321708,0.01
307666,0.01
6695666,0.01
4074228,0.01
4467445,0.01
1977080,0.01
6433531,0.01
5244714,0.01
3418878,0.05
2239233,0.04
4729604,0.01
2632457,0.02
2470360,0.01
3549976,0.01
5856388,0.01
404250,0.01
5463173,0.01
4729636,0.01
4991793,0.03
6564660,0.01
2666974,0.01
4796976,0.02
1846072,0.01
7351106,0.01
535371,0.01
5909324,0.01
4467538,0.01
2108243,0.01
1059672,0.02
2239321,0.01
6433626,0.01
1452894,0.01
1583968,0.29
1321827,0.02
4991846,0.01
3812201,0.01
666475,0.01
2501484,0.01
4336494,0.01
666480,0.02
4074366,0.01
11137,0.02
6040451,0.01
2798060,0.01
666507,0.01
1190801,0.01
6433686,0.07
919364,0.02
6695840,0.01
5866287,0.06
11170,0.09
4860837,0.01
5647275,0.01
3943341,0.01
2221913,0.03
5921949,0.01
1452978,0.01
6695862,0.01
2501561,0.01
1584058,0.01
4676767,0.01
2763712,0.01
4205507,0.01
1321926,0.02
4239863,0.01
5385164,0.01
928725,0.01
6302685,0.02
3025886,0.01
273375,0.01
11232,0.01
4960763,0.02
7089124,0.02
5778413,0.01
6839464,0.01
2863614,0.02
6958070,0.01
6564859,0.01
666621,0.01
273406,0.03
4205569,0.02
5123080,0.01
6040587,0.02
5385237,0.01
6302746,0.03
5778470,0.01
4992040,0.02
4205609,0.01
5909549,0.03
7079773,0.03
6564914,0.03
11323,0.01
2894908,0.01
4321252,0.01
6625374,0.01
2894917,0.01
7351366,0.01
1322055,0.01
3288140,0.01
1846357,0.02
6827094,0.01
4992088,0.01
1977433,0.01
7220316,0.01
3419229,0.02
5647456,0.01
6696039,0.01
2239594,0.01
1833477,0.01
6958192,0.03
3943539,0.01
4729976,0.03
6337046,0.02
1059977,0.01
142475,0.01
2239628,0.01
666766,0.02
1584276,0.01
4205722,0.01
1322145,0.01
1453222,0.01
4992173,0.01
11438,0.01
3812538,0.01
7089339,0.04
2632894,0.01
142538,0.04
4917111,0.01
797900,0.01
5778639,0.01
4730072,0.02
367002,0.02
3419366,0.01
797930,0.05
6171884,0.01
1060088,0.01
5516537,0.02
2764031,0.01
5385475,0.02
5647620,0.01
2501893,0.02
6434054,0.02
1191178,0.01
5516559,0.01
3288336,0.01
3026197,0.01
2579673,0.01
7220504,0.01
2501915,0.01
2678129,0.01
1977636,0.01
5516585,0.01
3943722,0.03
5123373,0.01
1453358,0.01
6303025,0.01
1191225,0.01
6171964,0.03
4205890,0.01
4654987,0.01
798020,0.02
4336966,0.01
4196236,0.01
3812685,0.02
1060176,0.01
5123410,0.01
11604,0.05
4599125,0.01
2370902,0.02
1356345,0.01
7089496,0.01
6171993,0.01
1191271,0.01
3943785,0.01
5778800,0.02
6303090,0.02
6040949,0.01
3157366,0.01
6696311,0.01
5516669,0.01
6565246,0.04
5123458,0.01
6958476,0.01
504386,0.01
4567619,0.02
3812756,0.01
6315246,0.01
2633111,0.01
3366127,0.02
6958495,0.01
4730274,0.01
4337061,0.01
1584556,0.01
6696365,0.01
6565294,0.01
7254600,0.03
4206009,0.01
1453498,0.01
5135605,0.01
1191360,0.01
536006,0.01
2764232,0.03
7351753,0.01
6696397,0.02
2633175,0.01
3812826,0.01
5123552,0.01
832080,0.01
6696425,0.04
6958571,0.02
1715698,0.08
11766,0.01
7220727,0.02
2514175,0.01
2502140,0.01
4218112,0.01
6827524,0.01
1060360,0.01
6434314,0.02
929295,0.01
7220754,0.01
2240019,0.02
667160,0.01
2502170,0.01
405025,0.02
3419682,0.01
6172195,0.01
6900700,0.02
2371118,0.01
5910063,0.01
3681840,0.01
3157554,0.01
5123635,0.01
6293428,0.02
3943994,0.01
142909,0.01
6041150,0.02
4730436,0.01
6827592,0.01
3419727,0.01
6565461,0.01
1584728,0.03
3519076,0.01
274011,0.02
2295738,0.01
1584736,0.01
1715810,0.01
6303331,0.02
1060457,0.01
3288685,0.01
6696559,0.02
1977968,0.01
3419768,0.01
2885344,0.02
1453695,0.02
3944064,0.01
5516933,0.02
1060486,0.01
1191563,0.01
2764428,0.01
5123729,0.01
2937719,0.06
1584788,0.01
274073,0.01
1060508,0.01
405150,0.01
4992671,0.01
6827686,0.03
3681959,0.01
4337325,0.01
2502322,0.01
4599477,0.01
5648054,0.01
2895543,0.02
6162378,0.01
274112,0.01
143042,0.01
6041285,0.01
1072417,0.01
5779148,0.01
5517022,0.01
3824933,0.01
5648098,0.01
5648103,0.01
3550952,0.01
5517033,0.01
6172395,0.01
6827757,0.01
2240239,0.02
667381,0.02
4468473,0.01
6172410,0.01
3419899,0.02
667388,0.01
4468481,0.01
5910275,0.02
5517060,0.03
3944199,0.01
4730633,0.01
5254922,0.02
5910283,0.01
143117,0.01
2764561,0.02
3288850,0.07
6827803,0.01
7352106,0.01
3026735,0.01
6303538,0.01
1716019,0.01
2240309,0.02
3628340,0.01
5123898,0.01
6565691,0.01
1060673,0.01
2240328,0.02
4206410,0.02
2764619,0.12
4468559,0.01
3419989,0.01
1322840,0.02
6565721,0.01
6565723,0.01
5910367,0.01
2972987,0.01
3420007,0.02
5517161,0.01
3288939,0.01
5123953,0.01
4468594,0.01
3288959,0.02
3682177,0.06
6958978,0.01
143236,0.01
2502542,0.01
2633616,0.01
2863768,0.01
5290204,0.01
4261871,0.01
