uid,use_coupon_percentage
4985743,0.01
12063633,0.06
15209365,0.01
1315735,0.02
10228632,0.01
15467332,0.01
1315738,0.02
5019,0.02
10752931,0.02
13763398,0.01
13696032,0.09
13112232,0.06
13898665,0.02
10258931,0.01
10490799,0.05
11277232,0.01
12063665,0.05
12063666,0.04
1053620,0.01
14422965,0.02
10228665,0.01
6296506,0.07
5772222,0.02
791487,0.01
1315776,0.01
13112266,0.02
14685131,0.04
14685132,0.04
15471565,0.01
4461521,0.01
11277266,0.06
12063699,0.05
12850132,0.01
791510,0.02
11015132,0.02
2364385,0.01
14947298,0.16
14899366,0.02
1315814,0.01
11539432,0.05
13112298,0.02
13112299,0.02
13898733,0.04
791534,0.04
5510127,0.10
11277299,0.05
6296566,0.02
6296569,0.01
13676031,0.02
267260,0.01
1840126,0.04
12588031,0.01
13374464,0.02
4199430,0.01
10753032,0.02
11539465,0.01
13112332,0.02
14685199,0.01
10490899,0.01
6296596,0.02
7345174,0.01
2888728,0.01
529433,0.01
5146,0.01
3413024,0.01
1053733,0.02
5248038,0.04
10753064,0.01
10748764,0.07
11539499,0.02
13112366,0.02
15471665,0.02
10490933,0.01
12850231,0.04
12850232,0.01
1578046,0.02
11015231,0.04
11015233,0.02
13374531,0.17
3675209,0.02
2626637,0.01
4461647,0.02
4985938,0.02
11404131,0.02
13636698,0.01
13636700,0.01
15209565,0.01
5510243,0.01
2626660,0.01
14160998,0.05
437777,0.01
10753132,0.01
11539565,0.02
13898865,0.01
3675250,0.01
12461532,0.05
11277432,0.02
12063865,0.02
2364538,0.05
5772411,0.02
14423164,0.02
15209598,0.01
6729237,0.04
10228864,0.01
6558851,0.01
11539598,0.01
11539600,0.01
13112465,0.05
14685331,0.01
13898900,0.01
11277465,0.06
12063898,0.01
6558875,0.01
15209633,0.02
11015331,0.01
11801765,0.01
13374631,0.01
4199603,0.10
13898932,0.07
13898933,0.11
15471798,0.06
11797364,0.05
13636798,0.11
13676064,0.01
11801798,0.01
2403874,0.02
11539664,0.01
12326099,0.01
13898964,0.02
13898966,0.02
15471832,0.01
14462500,0.02
12063966,0.02
11360464,0.07
12588264,0.01
12588266,0.04
14947564,0.01
3937518,0.02
11539698,0.01
6296819,0.02
14025598,0.02
13898999,0.01
3937528,0.04
15471865,0.04
15471866,0.01
7345403,0.01
12850432,0.01
15209731,0.02
13311966,0.04
5025324,0.02
5387,0.02
267532,0.04
13374733,0.01
12326165,0.02
12326166,0.02
4763183,0.02
15471900,0.01
4723998,0.02
12064032,0.05
12064033,0.02
791842,0.09
12190599,0.06
14947633,0.05
12326200,0.04
13899065,0.01
15471933,0.01
7083327,0.01
3666378,0.01
12850499,0.04
3675461,0.01
15209798,0.05
4724039,0.01
525196,0.06
3413323,0.07
11801933,0.01
3151183,0.05
14947665,0.02
1578324,0.01
2889049,0.02
13899099,0.01
14685532,0.05
12064099,0.01
12850533,0.01
5248363,0.02
6821228,0.01
14944300,0.02
5510524,0.02
5248382,0.04
11277699,0.01
15209866,0.01
13374865,0.01
437827,0.02
6296980,0.01
5526,0.01
13112731,0.05
12326300,0.02
13112733,0.05
14685598,0.02
12278000,0.02
2364835,0.01
11277732,0.07
12064165,0.02
6559142,0.02
12850600,0.10
14423466,0.01
3762401,0.01
11802032,0.01
1054129,0.01
14161331,0.02
5248446,0.01
6034879,0.09
529856,0.04
11277764,0.01
13637064,0.05
11015632,0.01
2627038,0.06
13899233,0.01
7083493,0.02
267755,0.02
15209966,0.04
11015665,0.02
6559223,0.01
11539964,0.01
11539966,0.01
12326400,0.01
13112833,0.01
14685698,0.04
15472133,0.04
12064265,0.02
15210000,0.04
12588564,0.05
13374998,0.09
13374999,0.02
14947864,0.04
944,0.01
14685733,0.02
10491433,0.05
12064298,0.01
2364971,0.02
2884530,0.07
2627123,0.01
529973,0.01
2054409,0.04
14161464,0.01
13375033,0.01
10048464,0.04
4986436,0.04
11277899,0.01
5708,0.02
14423633,0.01
2627154,0.01
10229331,0.07
13981966,0.01
4986457,0.01
14161499,0.01
2102877,0.02
6035042,0.02
12326499,0.05
13112933,0.01
14685800,0.04
15472233,0.06
11277931,0.02
13637231,0.02
11360531,0.01
11015798,0.04
11802231,0.04
11802232,0.01
1054336,0.01
11540098,0.02
12326532,0.01
1840774,0.01
2098113,0.02
792206,0.04
12064400,0.01
4462225,0.01
15210131,0.02
11015832,0.01
12321732,0.04
12015898,0.01
14947998,0.01
6297247,0.01
530084,0.02
3675817,0.04
14685866,0.02
6559405,0.01
2365103,0.01
12850864,0.04
530097,0.01
12850866,0.05
15210164,0.05
7083701,0.01
10229433,0.01
12588731,0.02
14161600,0.01
5510850,0.02
13113031,0.01
13113032,0.02
13763533,0.01
6821586,0.01
15210199,0.02
14499131,0.01
11802332,0.05
14724731,0.02
3151588,0.02
4200168,0.01
13113065,0.01
14418898,0.04
11278065,0.01
11278066,0.04
12850931,0.01
13637364,0.01
12850933,0.01
268027,0.02
11015933,0.02
1578750,0.05
13375231,0.02
13375232,0.02
14161665,0.10
14948100,0.02
6297349,0.04
7083784,0.04
3151626,0.01
14685964,0.01
14685966,0.06
15472399,0.01
15472400,0.01
12064533,0.04
13637398,0.02
5773079,0.01
1316633,0.10
11015964,0.04
13375265,0.01
13375266,0.02
14948132,0.01
12326698,0.01
5931,0.01
15472431,0.02
6297397,0.04
6297398,0.01
2535049,0.02
11342798,0.02
10229565,0.02
4200255,0.06
4462403,0.01
3938118,0.02
5773136,0.01
15472466,0.01
11278166,0.02
10443065,0.04
3151704,0.07
13637465,0.02
1316698,0.01
15210332,0.07
11016031,0.04
268130,0.04
11793133,0.02
12588900,0.02
12321766,0.01
14161766,0.02
1054567,0.02
2365290,0.01
2889579,0.01
11540332,0.01
11404264,0.04
15472500,0.02
4724598,0.01
11278200,0.01
13637499,0.10
1316734,0.01
10229631,0.02
2627457,0.02
13375365,0.02
14161800,0.06
11579031,0.02
13113231,0.05
2365331,0.01
14686100,0.02
10491799,0.10
12851098,0.02
13637531,0.01
14423964,0.02
1578911,0.02
10229664,0.02
14948265,0.01
10753964,0.02
15308932,0.01
13899699,0.02
15472565,0.02
10491831,0.01
2103224,0.01
6559673,0.01
6035388,0.01
4986814,0.02
11016132,0.01
3413957,0.01
4724679,0.01
13375432,0.02
11622732,0.01
2365386,0.01
7083979,0.01
13807266,0.01
10753998,0.01
12326864,0.02
13899733,0.01
10491865,0.05
14287866,0.02
13637598,0.01
10705232,0.02
11016164,0.01
11016165,0.02
268264,0.04
13375466,0.02
6821868,0.01
10754031,0.02
13364365,0.01
11540466,0.02
13113331,0.02
13370366,0.01
1841152,0.01
3146752,0.05
15210499,0.01
10229765,0.04
15423832,0.02
5511188,0.02
7346197,0.01
6297623,0.01
15472665,0.01
12933466,0.01
13637665,0.01
14424099,0.02
13719900,0.05
13375531,0.05
12589100,0.01
14161966,0.05
2889775,0.05
7084080,0.06
10754099,0.01
5773364,0.04
13113399,0.01
14686266,0.04
10491964,0.01
1316930,0.04
13637699,0.06
11016264,0.02
11016265,0.02
11016266,0.02
12589131,0.01
6035536,0.07
268371,0.01
12326998,0.01
12326999,0.02
13899865,0.02
13899866,0.04
6292495,0.02
10491998,0.01
5511264,0.04
12064865,0.11
831163,0.02
10229866,0.02
12589165,0.01
13375598,0.01
14162033,0.01
11540598,0.10
13113464,0.02
14686332,0.05
11278466,0.01
12064899,0.01
2627716,0.02
11016333,0.01
12589198,0.04
13899931,0.04
13899932,0.01
4462754,0.04
12064932,0.01
14424231,0.01
13637800,0.04
15074332,0.01
4200618,0.02
12589231,0.02
12589233,0.04
1841330,0.06
11540665,0.04
12327098,0.04
7084221,0.01
13899966,0.02
10492099,0.04
2103494,0.02
12851400,0.01
4462797,0.05
3676370,0.02
14948564,0.01
1054942,0.02
7346405,0.01
12851431,0.02
4724972,0.04
10229998,0.01
10754299,0.01
11540732,0.04
13113598,0.01
13900031,0.01
4724992,0.01
2103557,0.04
2889992,0.01
14424331,0.01
14424332,0.01
11016464,0.05
1841429,0.01
6425,0.01
6035739,0.01
4200733,0.01
11884933,0.01
14686498,0.01
15472931,0.02
6436,0.02
5773605,0.01
6822184,0.04
12851500,0.02
15210798,0.06
10605999,0.01
3676471,0.01
14948665,0.04
10754364,0.01
13113666,0.01
13900100,0.05
12851532,0.02
15210831,0.01
15210833,0.01
13375831,0.01
14162264,0.01
268636,0.02
12327264,0.02
11540833,0.02
13900133,0.01
5243964,0.04
11278698,0.02
12065133,0.02
14424431,0.01
10230131,0.01
12308164,0.02
11802998,0.01
11802999,0.05
3676537,0.01
14948731,0.01
1317247,0.02
11540866,0.12
13900164,0.01
13900166,0.02
2229313,0.01
15473032,0.01
13357099,0.01
10492299,0.01
4987278,0.01
14424464,0.01
15210900,0.01
10230166,0.05
11803031,0.12
14162332,0.01
4463007,0.01
6298016,0.01
10268400,0.01
13113765,0.04
268711,0.01
6298024,0.25
15473066,0.01
10492333,0.04
14424498,0.04
10443166,0.01
10230199,0.01
14506400,0.02
11540932,0.02
6205174,0.02
13900231,0.04
1317331,0.02
11016665,0.05
5511642,0.02
11803100,0.01
13375966,0.02
14948831,0.01
14162400,0.02
14948833,0.01
11540965,0.01
11540966,0.06
12977233,0.01
3714812,0.01
14686698,0.01
11648000,0.01
10492400,0.01
12851698,0.01
15247833,0.02
11016698,0.01
527721,0.01
12589566,0.01
960416,0.01
13113866,0.01
13900299,0.02
15473164,0.01
15473165,0.01
10492431,0.01
11278864,0.02
2141955,0.04
12065300,0.04
14424599,0.02
11016731,0.02
3414558,0.01
4725279,0.02
14162464,0.02
14162465,0.01
1841698,0.09
5511715,0.01
2103846,0.02
3414568,0.01
11541033,0.02
12327466,0.04
1841707,0.01
2628144,0.06
5025544,0.02
15211065,0.01
4725307,0.05
7297461,0.02
5511745,0.01
4463171,0.01
5773893,0.06
6822472,0.02
4987465,0.01
12327498,0.04
4201037,0.01
14686798,0.02
7210083,0.04
3414614,0.01
13638231,0.05
14424664,0.01
12452964,0.01
15211099,0.04
4463197,0.04
11016798,0.02
12589664,0.04
3414625,0.01
6754,0.02
14948964,0.15
14331665,0.02
7084648,0.11
12933564,0.02
3676779,0.04
11541100,0.04
14686833,0.02
11278964,0.05
11278965,0.06
12065399,0.02
13638264,0.09
13638266,0.02
14424699,0.02
2366076,0.01
11803265,0.01
12589699,0.01
2628231,0.01
268936,0.02
6822539,0.01
10754700,0.05
5773966,0.02
14686866,0.10
12851864,0.01
13638298,0.11
1317537,0.02
2103970,0.02
3414694,0.02
4108060,0.01
12327598,0.04
3938995,0.02
3414710,0.07
10492600,0.01
14424766,0.01
5249727,0.02
10230465,0.01
531138,0.02
11803331,0.01
1579716,0.02
12589766,0.07
5774023,0.01
14949065,0.02
12846200,0.05
14686931,0.01
15473365,0.05
11279064,0.01
10492633,0.01
6877,0.06
14424799,0.01
15211232,0.02
10230500,0.01
11803365,0.01
1841894,0.05
13376231,0.02
269032,0.01
531177,0.06
14949100,0.02
10754798,0.02
15380265,0.01
10492665,0.01
13638399,0.02
6298370,0.01
6298373,0.01
1879852,0.01
1579791,0.07
10754832,0.01
12327698,0.06
14708664,0.05
7084825,0.01
10492698,0.11
14943365,0.01
13638432,0.01
1841955,0.04
14162733,0.01
10754864,0.01
13114164,0.01
13900600,0.02
4201274,0.01
11279164,0.02
12852031,0.01
12065600,0.02
14162766,0.05
1579855,0.01
4463446,0.01
14687065,0.01
12852064,0.04
5249891,0.05
6560613,0.01
13376365,0.02
14162799,0.01
10754932,0.02
4108094,0.01
13114232,0.02
13900666,0.05
6560638,0.01
12065664,0.04
14424966,0.02
15211399,0.01
6822792,0.02
11803531,0.02
11803533,0.02
13376399,0.04
14162833,0.06
14949266,0.02
269204,0.02
4987805,0.06
2185712,0.15
3802267,0.01
12065700,0.01
13638566,0.01
7347112,0.02
531370,0.01
11017131,0.02
14899698,0.02
13376432,0.02
6036408,0.02
13900732,0.04
14687165,0.02
14687166,0.02
11279299,0.01
13638598,0.04
13638599,0.04
13638600,0.01
11803599,0.01
11803600,0.01
5774297,0.01
13114331,0.04
14687198,0.02
15473633,0.01
11279332,0.02
12065765,0.01
13638632,0.06
4725739,0.01
10230766,0.09
13376498,0.01
10755065,0.02
12327931,0.02
2628608,0.01
12147200,0.01
2890754,0.01
10492931,0.04
10492932,0.04
12065799,0.01
12065800,0.04
5512201,0.10
6036492,0.01
11017231,0.04
5774352,0.01
14162965,0.01
12327964,0.01
13900831,0.02
14687264,0.01
10492964,0.02
12065831,0.01
12852265,0.02
10312199,0.02
12190898,0.04
11017264,0.01
4463668,0.01
3152953,0.07
1815881,0.02
3415103,0.01
14687299,0.01
6685879,0.01
7245,0.01
10230866,0.01
11803731,0.01
2973140,0.01
12590165,0.09
1317974,0.01
14163031,0.01
3415134,0.01
14687331,0.01
2628709,0.01
7085158,0.01
1842281,0.01
12852331,0.01
15211632,0.01
6298737,0.02
5250162,0.01
793715,0.01
11803766,0.01
10530665,0.02
3153021,0.02
11541632,0.01
15473800,0.02
10493066,0.01
12065932,0.01
13638798,0.02
7347344,0.01
15211666,0.01
13676398,0.01
6560918,0.02
12590231,0.02
12590233,0.07
2628770,0.02
2628776,0.01
12065964,0.01
11279533,0.02
15211699,0.04
10230964,0.02
1049801,0.01
12590266,0.01
4463803,0.02
14949564,0.02
14949565,0.01
12328133,0.01
3415239,0.04
15473864,0.01
14687433,0.01
1792546,0.01
14025933,0.07
14425298,0.01
4463832,0.01
13376731,0.06
11541731,0.01
13901033,0.02
14687466,0.01
4201708,0.01
7347437,0.01
531701,0.02
6823160,0.06
15467732,0.05
531708,0.10
4201726,0.01
1318144,0.01
6729600,0.01
10755332,0.01
13901065,0.01
13901066,0.01
15473932,0.06
1580302,0.02
10493199,0.01
11279633,0.01
13638931,0.01
2628889,0.01
11017498,0.02
11803932,0.01
13376798,0.04
13152133,0.06
10755365,0.01
11541798,0.01
12328231,0.01
13114664,0.01
14687532,0.05
6561069,0.02
10493233,0.06
6298932,0.37
15211832,0.02
10231098,0.01
3415358,0.02
14593931,0.01
4201797,0.02
11541831,0.07
11541833,0.01
13114698,0.01
14687564,0.02
10493264,0.02
6823249,0.01
6036818,0.04
7507,0.01
2628959,0.01
12590433,0.02
14949732,0.05
11086132,0.01
11541864,0.01
11541866,0.01
13114733,0.01
15474031,0.01
7347569,0.02
12066165,0.06
10231164,0.01
11804033,0.01
13376900,0.02
14637633,0.01
10755465,0.05
11541898,0.02
4988301,0.02
13901198,0.01
4201871,0.02
14687632,0.01
10493331,0.01
12066200,0.02
4726174,0.01
11804064,0.07
14949798,0.01
3939754,0.01
1792583,0.02
6823340,0.01
12328365,0.02
13114798,0.01
14687664,0.01
3415474,0.01
2891190,0.01
5069385,0.02
14425531,0.02
15211966,0.02
11017664,0.01
12590531,0.01
12590532,0.01
14163398,0.01
6299083,0.04
794061,0.01
1580494,0.06
12328399,0.02
7085524,0.04
12852699,0.01
11273466,0.02
11017698,0.05
11017699,0.02
3415524,0.02
14163433,0.05
3677674,0.01
10755564,0.01
10579598,0.01
14687731,0.01
2891252,0.01
5899518,0.01
13412966,0.07
11775731,0.01
11279864,0.02
1137236,0.01
12066298,0.01
12066300,0.01
13639166,0.01
11017731,0.01
13804066,0.01
14949899,0.01
3153420,0.02
11542031,0.01
132355,0.01
14687764,0.01
14687766,0.02
3415575,0.01
10493464,0.01
6037023,0.01
6037025,0.02
2841179,0.01
6823462,0.02
10755632,0.07
13114931,0.01
13901365,0.02
10880265,0.01
4988475,0.01
13639232,0.07
14425666,0.02
10231365,0.01
11804231,0.05
1580616,0.05
13377098,0.02
14163531,0.04
14163532,0.01
10755666,0.05
219747,0.02
14687832,0.01
12066398,0.16
15212131,0.05
15212133,0.04
12590698,0.01
5569387,0.07
14163565,0.01
5250674,0.01
12328564,0.04
13901431,0.02
1056376,0.02
15474298,0.01
700351,0.02
10493565,0.02
532095,0.01
11280000,0.02
13639299,0.01
14425733,0.05
4988553,0.19
11017866,0.02
3153548,0.02
13377166,0.01
14163600,0.01
6037137,0.02
14856131,0.02
10755733,0.01
5250712,0.05
13115033,0.04
1842844,0.02
12852899,0.07
13639333,0.04
15212199,0.02
10231466,0.01
14950064,0.07
3153596,0.01
11280066,0.02
10050166,0.01
14425798,0.05
3415752,0.01
13807564,0.01
13377231,0.01
13501731,0.02
4202197,0.07
10755800,0.02
13901532,0.01
14687965,0.01
3940062,0.01
3940064,0.01
794338,0.02
12066531,0.01
11280100,0.01
15212265,0.01
794348,0.09
6511229,0.01
11804400,0.01
13377265,0.01
10755831,0.02
5512953,0.04
14157098,0.01
14687999,0.02
15474432,0.01
3677954,0.01
270083,0.01
5512966,0.02
5331585,0.01
13639432,0.01
12590865,0.04
6561554,0.01
14163732,0.11
3153689,0.01
12328731,0.11
13115165,0.07
5250846,0.02
15474464,0.02
7348003,0.04
3153702,0.01
12853031,0.02
14425900,0.01
13720200,0.02
5250866,0.01
7085877,0.01
1056566,0.02
2629435,0.02
10755900,0.02
12328765,0.02
2891584,0.04
1318721,0.01
4726594,0.01
10493764,0.01
12066632,0.04
13639499,0.16
3153740,0.01
6823759,0.01
10231632,0.05
11404600,0.02
11018066,0.04
13377364,0.06
10755931,0.02
1843036,0.01
11542366,0.01
12328799,0.02
12671632,0.02
6561635,0.01
14688100,0.01
4988775,0.10
10493800,0.01
12853100,0.04
13639533,0.02
2629486,0.01
15212399,0.05
11804532,0.05
4464501,0.01
13377398,0.01
10755964,0.01
7085952,0.01
13115265,0.01
13901700,0.02
15474566,0.01
11280264,0.04
12853132,0.02
13377431,0.01
1318808,0.02
12715332,0.07
4726682,0.10
4726683,0.04
14950300,0.10
11542433,0.02
744092,0.01
10231733,0.07
4202425,0.04
14163899,0.04
14163900,0.01
7348157,0.01
2629568,0.04
3416001,0.01
13115331,0.02
13115332,0.01
1580997,0.05
15474632,0.05
10493898,0.01
7348174,0.02
12853200,0.01
15212499,0.06
11018198,0.01
12591065,0.01
6037471,0.01
7348192,0.02
532449,0.01
12328932,0.02
2367461,0.01
14688232,0.01
13639664,0.02
2891761,0.01
14426098,0.02
11018233,0.01
10137599,0.01
5200554,0.10
1843205,0.04
14688265,0.05
12066831,0.01
12853264,0.02
13032731,0.07
7348249,0.04
11804699,0.07
12191066,0.01
1843232,0.01
6823975,0.02
6561838,0.02
10493999,0.02
1318961,0.02
14244531,0.02
12853300,0.02
4726838,0.01
10967732,0.05
5513284,0.01
6037573,0.01
11542599,0.04
12329032,0.01
15474764,0.01
14688333,0.01
5513296,0.04
13639765,0.01
14426199,0.01
5251160,0.02
11804765,0.02
12591198,0.01
12591200,0.02
13377633,0.01
14950499,0.04
12329065,0.01
12329066,0.01
4726899,0.01
394601,0.01
4202618,0.01
8318,0.01
270463,0.05
794755,0.04
14950533,0.01
4202631,0.01
10756232,0.02
11542666,0.01
3154059,0.02
1319061,0.02
6824087,0.01
15212700,0.25
1581213,0.01
14637765,0.04
12591266,0.06
14950565,0.01
10756264,0.01
10756265,0.01
11542698,0.01
270510,0.02
6670745,0.01
10494132,0.01
10494133,0.01
2317002,0.01
2357120,0.06
12591299,0.10
2339662,0.02
13377733,0.01
8390,0.02
1319116,0.02
14200866,0.01
13115598,0.02
2629839,0.01
5251281,0.02
10494164,0.02
11280598,0.02
12853464,0.04
12853465,0.01
15212765,0.05
1056990,0.01
10232032,0.02
11018465,0.01
14164199,0.01
10756331,0.02
13115633,0.02
13902066,0.04
532724,0.01
270581,0.01
10494199,0.02
3758804,0.01
5251322,0.01
1705343,0.07
14603966,0.02
10232064,0.02
12591366,0.02
5775624,0.02
14950665,0.07
3416334,0.02
12329232,0.01
13115666,0.05
11280664,0.01
1057049,0.04
11280666,0.01
14426399,0.02
11018533,0.04
11804966,0.01
2892078,0.01
6562095,0.01
14473032,0.02
11542833,0.05
13115698,0.01
13982432,0.04
4202821,0.02
11018566,0.01
1843527,0.01
11805000,0.02
1181068,0.02
14164300,0.01
10756433,0.06
6037842,0.02
13115732,0.02
3678551,0.01
11280732,0.06
15212900,0.07
11805031,0.01
11018600,0.01
6037867,0.02
13377900,0.02
5513583,0.02
12933864,0.01
1581428,0.01
11280764,0.01
12067198,0.01
6292885,0.04
12853632,0.02
1319299,0.01
15212933,0.01
5775750,0.01
10232199,0.01
3416456,0.04
11018633,0.01
11805066,0.04
12591499,0.07
2291544,0.01
14164365,0.04
3678606,0.11
14987331,0.01
11542933,0.01
15475098,0.07
13283398,0.01
3678630,0.04
4989354,0.02
12591532,0.02
176200,0.02
10756532,0.01
12329400,0.01
15475132,0.02
532929,0.01
14426565,0.02
1319366,0.01
6030753,0.02
11805132,0.01
4727245,0.01
7086545,0.02
14688731,0.04
2630109,0.01
11448400,0.01
795106,0.05
5775843,0.01
6562278,0.01
2892264,0.01
10836732,0.06
6161831,0.06
3154412,0.04
7086576,0.01
13378033,0.01
14950898,0.01
11543031,0.04
12329464,0.01
13902333,0.01
10494466,0.01
795139,0.02
4727300,0.02
13640199,0.04
15213064,0.01
11805199,0.04
795153,0.04
13378066,0.01
2368020,0.01
10756631,0.02
11543064,0.01
11543066,0.01
15475233,0.01
13640233,0.04
10232365,0.01
11805233,0.02
14950964,0.02
7086646,0.02
5513788,0.01
13902398,0.01
569440,0.02
15475266,0.07
3678788,0.01
12853832,0.01
6562377,0.04
13640266,0.01
3154509,0.02
11805265,0.02
14164566,0.01
14951000,0.01
10756699,0.01
14987365,0.02
14987366,0.02
10494566,0.06
14426731,0.05
13640300,0.01
15213166,0.04
3416687,0.01
13378164,0.02
7348853,0.01
14164598,0.04
11543166,0.02
10487232,0.04
1581698,0.01
15475333,0.02
7348871,0.02
11281032,0.02
533129,0.06
13640332,0.01
12591766,0.04
2892445,0.01
5513886,0.02
12329632,0.01
4203169,0.04
13902500,0.12
12067499,0.02
8876,0.01
14426799,0.01
2892465,0.01
11018931,0.01
11018932,0.02
13378232,0.02
5681268,0.04
14164666,0.07
271035,0.07
10756799,0.04
14688964,0.01
14688965,0.04
3941062,0.02
10494665,0.06
1843914,0.01
2106066,0.01
10232533,0.01
11018966,0.02
1843929,0.01
4989658,0.01
14164699,0.02
14951133,0.01
12329699,0.04
13116132,0.02
11972732,0.02
13640431,0.01
2106096,0.01
15213299,0.09
10232566,0.09
8954,0.01
7086843,0.01
795389,0.01
10756866,0.02
7086852,0.06
13239766,0.02
13902599,0.02
11522632,0.02
14689033,0.01
12067598,0.01
13640466,0.02
3846275,0.01
11805465,0.02
13378333,0.02
533280,0.02
10756898,0.05
5514022,0.01
13902631,0.01
14689066,0.10
10618333,0.02
7086896,0.02
5202808,0.04
6038322,0.02
13640500,0.06
14951231,0.11
10756933,0.02
14507966,0.01
13116233,0.02
10494800,0.01
12067665,0.15
271187,0.02
14426964,0.01
12365966,0.02
271190,0.04
15213399,0.01
10662031,0.10
6300508,0.01
14164832,0.07
1581922,0.02
12846566,0.02
11543399,0.07
12329832,0.01
15475565,0.01
13154966,0.02
10494833,0.02
12067698,0.04
14426998,0.01
11019131,0.04
11019133,0.02
1844095,0.01
13378433,0.11
7086978,0.04
1319813,0.01
12329865,0.02
4989834,0.16
4203406,0.04
12854166,0.09
13640599,0.10
9112,0.01
11019165,0.01
12592032,0.01
4465570,0.02
10178365,0.02
7087015,0.04
3417001,0.01
1057706,0.01
12329899,0.02
13116332,0.06
13116333,0.01
11186333,0.01
2892721,0.04
1319862,0.01
13640631,0.01
14427065,0.01
13378500,0.07
14951365,0.02
3679174,0.07
6824903,0.10
2106312,0.05
10757066,0.02
11543499,0.04
12329932,0.01
13116365,0.01
3679183,0.01
14689233,0.01
4989906,0.02
10494931,0.01
14427099,0.01
1844190,0.02
10232799,0.01
2368480,0.01
11019233,0.01
14951399,0.01
10757099,0.02
10757100,0.05
14689264,0.01
15475698,0.04
10494965,0.02
11281398,0.02
11019264,0.01
3679236,0.04
6300678,0.02
3802625,0.01
14951432,0.04
11543564,0.02
6562831,0.01
6824979,0.01
11281432,0.02
13640733,0.01
15213598,0.06
15213599,0.01
3154978,0.01
11805731,0.01
11019300,0.02
12592165,0.02
12592166,0.02
7079431,0.01
10757165,0.07
13116465,0.07
14689332,0.01
15475765,0.06
10495031,0.01
11281464,0.06
11281466,0.05
11019331,0.01
271428,0.02
12592199,0.01
3941455,0.05
13116498,0.01
13116499,0.01
13902932,0.04
14689365,0.01
10495066,0.02
7349353,0.01
13116531,0.10
6674243,0.01
10880532,0.01
10495099,0.01
2368640,0.01
2630785,0.01
14427266,0.01
15213700,0.04
6562949,0.02
1582215,0.02
11805833,0.01
13378700,0.01
569538,0.01
10757266,0.06
