uid,get_then_use_coupon
4985743,0.20
12063633,0.15
15209365,0.15
1315735,0.15
10228632,0.70
15467332,0.15
1315738,0.15
5019,0.50
10752931,1.40
13763398,0.15
13696032,0.15
13112232,1.25
13898665,0.15
10258931,0.15
10490799,0.15
11277232,0.15
12063665,0.15
12063666,1.20
1053620,0.15
14422965,0.60
10228665,0.40
6296506,4.20
5772222,0.60
791487,0.15
1315776,0.40
13112266,0.15
14685131,0.07
14685132,0.15
15471565,0.14
4461521,0.15
11277266,0.71
12063699,0.50
12850132,0.70
791510,0.15
11015132,0.80
2364385,0.40
14947298,9.10
14899366,0.15
1315814,0.15
11539432,0.15
13112298,0.15
13112299,1.40
13898733,0.15
791534,0.15
5510127,2.00
11277299,0.33
6296566,1.40
6296569,0.15
13676031,0.22
267260,0.15
1840126,2.10
12588031,0.20
13374464,0.80
4199430,0.40
10753032,1.40
11539465,0.40
13112332,0.15
14685199,0.40
10490899,0.09
6296596,0.15
7345174,0.17
2888728,0.40
529433,0.40
5146,0.30
3413024,0.15
1053733,0.40
5248038,1.20
10753064,0.15
10748764,4.20
11539499,0.15
13112366,0.15
15471665,0.50
10490933,0.15
12850231,0.50
12850232,0.70
1578046,0.80
11015231,0.15
11015233,0.15
13374531,1.56
3675209,0.15
2626637,0.15
4461647,1.40
4985938,0.80
11404131,0.15
13636698,0.70
13636700,0.15
15209565,0.40
5510243,0.30
2626660,0.40
14160998,0.15
437777,0.15
10753132,0.17
11539565,0.15
13898865,0.40
3675250,0.30
12461532,0.15
11277432,0.15
12063865,0.15
2364538,2.80
5772411,0.80
14423164,0.15
15209598,0.70
6729237,0.75
10228864,0.25
6558851,0.20
11539598,0.70
11539600,0.07
13112465,0.67
14685331,0.15
13898900,0.30
11277465,1.00
12063898,0.70
6558875,0.70
15209633,0.80
11015331,0.25
11801765,0.15
13374631,0.20
4199603,0.73
13898932,1.00
13898933,1.50
15471798,1.25
11797364,0.15
13636798,2.70
13676064,0.70
11801798,0.17
2403874,0.15
11539664,0.20
12326099,0.40
13898964,1.40
13898966,0.15
15471832,0.70
14462500,0.80
12063966,0.25
11360464,1.80
12588264,0.14
12588266,1.20
14947564,0.40
3937518,0.50
11539698,0.20
6296819,0.80
14025598,1.40
13898999,0.20
3937528,0.90
15471865,1.20
15471866,0.15
7345403,0.25
12850432,0.15
15209731,0.15
13311966,0.75
5025324,0.15
5387,0.25
267532,0.21
13374733,0.70
12326165,0.15
12326166,0.50
4763183,1.40
15471900,0.70
4723998,0.15
12064032,1.20
12064033,0.80
791842,4.90
12190599,0.15
14947633,0.67
12326200,0.75
13899065,0.40
15471933,0.15
7083327,0.70
3666378,0.40
12850499,0.90
3675461,0.30
15209798,0.29
4724039,0.15
525196,1.25
3413323,0.15
11801933,0.15
3151183,1.00
14947665,0.15
1578324,0.15
2889049,0.15
13899099,0.40
14685532,0.44
12064099,0.70
12850533,0.70
5248363,0.60
6821228,0.15
14944300,0.15
5510524,0.80
5248382,0.25
11277699,0.70
15209866,0.40
13374865,0.15
437827,0.15
6296980,0.15
5526,0.30
13112731,2.80
12326300,0.60
13112733,2.80
14685598,0.15
12278000,0.15
2364835,0.70
11277732,0.15
12064165,0.15
6559142,1.40
12850600,3.20
14423466,0.30
3762401,0.15
11802032,0.40
1054129,0.15
14161331,1.40
5248446,0.15
6034879,0.15
529856,0.15
11277764,0.70
13637064,0.15
11015632,0.70
2627038,0.15
13899233,0.15
7083493,0.60
267755,0.80
15209966,0.15
11015665,0.15
6559223,0.15
11539964,0.15
11539966,0.30
12326400,0.15
13112833,0.70
14685698,1.20
15472133,2.10
12064265,0.15
15210000,0.15
12588564,0.15
13374998,2.10
13374999,0.80
14947864,1.20
944,0.15
14685733,1.40
10491433,0.15
12064298,0.17
2364971,1.40
2884530,0.86
2627123,0.70
529973,0.15
2054409,1.20
14161464,0.70
13375033,0.15
10048464,0.15
4986436,0.15
11277899,0.70
5708,0.40
14423633,0.30
2627154,0.25
10229331,0.15
13981966,0.70
4986457,0.15
14161499,0.15
2102877,0.15
6035042,0.15
12326499,0.15
13112933,0.40
14685800,1.20
15472233,2.00
11277931,1.40
13637231,0.15
11360531,0.15
11015798,0.60
11802231,0.15
11802232,0.70
1054336,0.15
11540098,0.80
12326532,0.30
1840774,0.14
2098113,0.15
792206,0.15
12064400,0.70
4462225,0.70
15210131,1.40
11015832,0.17
12321732,0.15
12015898,0.40
14947998,0.40
6297247,0.15
530084,0.15
3675817,2.10
14685866,0.15
6559405,0.15
2365103,0.20
12850864,0.15
530097,0.70
12850866,2.80
15210164,1.60
7083701,0.11
10229433,0.15
12588731,0.60
14161600,0.15
5510850,0.40
13113031,0.70
13113032,0.15
13763533,0.15
6821586,0.15
15210199,0.33
14499131,0.15
11802332,0.15
14724731,0.50
3151588,0.15
4200168,0.14
13113065,0.70
14418898,0.15
11278065,0.30
11278066,1.20
12850931,0.70
13637364,0.15
12850933,0.70
268027,0.20
11015933,0.15
1578750,2.80
13375231,0.15
13375232,1.40
14161665,0.15
14948100,0.15
6297349,0.15
7083784,0.33
3151626,0.20
14685964,0.70
14685966,1.50
15472399,0.30
15472400,0.70
12064533,0.75
13637398,1.40
5773079,0.40
1316633,2.00
11015964,0.90
13375265,0.40
13375266,1.40
14948132,0.20
12326698,0.40
5931,0.70
15472431,0.40
6297397,0.75
6297398,0.40
2535049,0.15
11342798,1.40
10229565,0.15
4200255,0.62
4462403,0.15
3938118,0.15
5773136,0.15
15472466,0.40
11278166,0.15
10443065,2.10
3151704,1.20
13637465,1.40
1316698,0.15
15210332,2.40
11016031,0.15
268130,0.90
11793133,0.15
12588900,0.15
12321766,0.15
14161766,0.25
1054567,0.15
2365290,0.15
2889579,0.70
11540332,0.15
11404264,0.15
15472500,0.29
4724598,0.15
11278200,0.40
13637499,2.00
1316734,0.15
10229631,0.15
2627457,0.12
13375365,0.15
14161800,3.50
11579031,0.60
13113231,0.15
2365331,0.15
14686100,0.50
10491799,1.33
12851098,0.50
13637531,0.40
14423964,0.15
1578911,0.33
10229664,0.33
14948265,0.15
10753964,0.60
15308932,0.25
13899699,0.15
15472565,0.40
10491831,0.15
2103224,0.70
6559673,0.70
6035388,0.25
4986814,0.15
11016132,0.20
3413957,0.15
4724679,0.15
13375432,0.50
11622732,0.15
2365386,0.40
7083979,0.70
13807266,0.15
10753998,0.70
12326864,1.40
13899733,0.30
10491865,0.15
14287866,0.15
13637598,0.20
10705232,0.40
11016164,0.20
11016165,0.80
268264,2.10
13375466,0.14
6821868,0.70
10754031,0.80
13364365,0.15
11540466,0.15
13113331,0.15
13370366,0.15
1841152,0.30
3146752,0.15
15210499,0.15
10229765,2.10
15423832,0.80
5511188,0.40
7346197,0.30
6297623,0.30
15472665,0.15
12933466,0.40
13637665,0.70
14424099,0.15
13719900,0.15
13375531,1.60
12589100,0.15
14161966,0.50
2889775,0.15
7084080,3.50
10754099,0.15
5773364,0.90
13113399,0.15
14686266,0.33
10491964,0.15
1316930,0.75
13637699,0.62
11016264,0.15
11016265,0.50
11016266,0.15
12589131,0.15
6035536,0.75
268371,0.30
12326998,0.70
12326999,0.15
13899865,0.22
13899866,0.90
6292495,0.22
10491998,0.40
5511264,0.15
12064865,0.15
831163,0.15
10229866,0.15
12589165,0.40
13375598,0.12
14162033,0.40
11540598,0.80
13113464,0.80
14686332,0.29
11278466,0.25
12064899,0.40
2627716,0.60
11016333,0.17
12589198,1.20
13899931,0.75
13899932,0.40
4462754,0.75
12064932,0.15
14424231,0.15
13637800,0.75
15074332,0.15
4200618,0.15
12589231,0.15
12589233,2.10
1841330,0.23
11540665,0.33
12327098,0.15
7084221,0.70
13899966,0.15
10492099,0.60
2103494,1.40
12851400,0.40
4462797,0.15
3676370,0.15
14948564,0.15
1054942,0.15
7346405,0.40
12851431,1.40
4724972,2.10
10229998,0.70
10754299,0.15
11540732,0.60
13113598,0.30
13900031,0.15
4724992,0.15
2103557,0.15
2889992,0.09
14424331,0.15
14424332,0.70
11016464,2.80
1841429,0.15
6425,0.15
6035739,0.15
4200733,0.15
11884933,0.70
14686498,0.12
15472931,0.15
6436,0.15
5773605,0.15
6822184,1.20
12851500,1.40
15210798,0.15
10605999,0.70
3676471,0.15
14948665,0.25
10754364,0.40
13113666,0.15
13900100,2.80
12851532,0.15
15210831,0.14
15210833,0.17
13375831,0.70
14162264,0.12
268636,0.15
12327264,0.15
11540833,0.15
13900133,0.17
5243964,0.15
11278698,0.15
12065133,0.33
14424431,0.25
10230131,0.20
12308164,0.15
11802998,0.70
11802999,0.15
3676537,0.14
14948731,0.20
1317247,0.15
11540866,1.25
13900164,0.70
13900166,0.60
2229313,0.40
15473032,0.40
13357099,0.25
10492299,0.15
4987278,0.30
14424464,0.70
15210900,0.30
10230166,0.80
11803031,1.67
14162332,0.30
4463007,0.15
6298016,0.25
10268400,0.20
13113765,0.15
268711,0.15
6298024,4.00
15473066,0.15
10492333,0.38
14424498,0.90
10443166,0.15
10230199,0.70
14506400,1.40
11540932,0.50
6205174,0.50
13900231,2.10
1317331,0.15
11016665,0.15
5511642,1.40
11803100,0.40
13375966,0.33
14948831,0.15
14162400,0.15
14948833,0.30
11540965,0.70
11540966,2.00
12977233,0.10
3714812,0.20
14686698,0.15
11648000,0.70
10492400,0.15
12851698,0.15
15247833,0.80
11016698,0.40
527721,0.15
12589566,0.15
960416,0.15
13113866,0.15
13900299,0.15
15473164,0.15
15473165,0.15
10492431,0.70
11278864,0.15
2141955,0.15
12065300,0.15
14424599,0.15
11016731,0.15
3414558,0.20
4725279,0.60
14162464,0.50
14162465,0.40
1841698,2.10
5511715,0.15
2103846,0.15
3414568,0.15
11541033,0.80
12327466,0.38
1841707,0.25
2628144,1.00
5025544,0.80
15211065,0.15
4725307,0.15
7297461,0.80
5511745,0.70
4463171,0.30
5773893,1.25
6822472,0.15
4987465,0.30
12327498,0.30
4201037,0.15
14686798,0.15
7210083,0.60
3414614,0.15
13638231,2.80
14424664,0.17
12452964,0.07
15211099,0.30
4463197,1.20
11016798,0.15
12589664,1.20
3414625,0.25
6754,0.40
14948964,0.15
14331665,0.15
7084648,0.20
12933564,1.40
3676779,2.10
11541100,2.10
14686833,0.33
11278964,0.44
11278965,1.25
12065399,0.15
13638264,0.70
13638266,0.15
14424699,0.50
2366076,0.15
11803265,0.30
12589699,0.15
2628231,0.70
268936,0.15
6822539,0.15
10754700,0.15
5773966,0.15
14686866,0.15
12851864,0.15
13638298,6.30
1317537,0.50
2103970,1.40
3414694,0.15
4108060,0.15
12327598,0.38
3938995,0.15
3414710,0.86
10492600,0.15
14424766,0.70
5249727,0.15
10230465,0.70
531138,0.15
11803331,0.15
1579716,0.15
12589766,0.15
5774023,0.15
14949065,1.40
12846200,0.57
14686931,0.15
15473365,1.20
11279064,0.25
10492633,0.25
6877,1.50
14424799,0.40
15211232,1.40
10230500,0.40
11803365,0.30
1841894,1.00
13376231,0.15
269032,0.15
531177,0.15
14949100,0.50
10754798,0.40
15380265,0.70
10492665,0.17
13638399,0.80
6298370,0.15
6298373,0.08
1879852,0.40
1579791,0.67
10754832,0.40
12327698,2.00
14708664,0.18
7084825,0.15
10492698,3.60
14943365,0.30
13638432,0.70
1841955,1.20
14162733,0.40
10754864,0.70
13114164,0.15
13900600,0.29
4201274,0.70
11279164,0.15
12852031,0.15
12065600,1.40
14162766,1.60
1579855,0.20
4463446,0.40
14687065,0.40
12852064,0.15
5249891,1.20
6560613,0.30
13376365,0.80
14162799,0.15
10754932,0.15
4108094,0.30
13114232,1.40
13900666,0.57
6560638,0.15
12065664,2.10
14424966,0.80
15211399,0.70
6822792,0.60
11803531,0.60
11803533,1.40
13376399,0.15
14162833,1.50
14949266,0.15
269204,0.15
4987805,2.00
2185712,4.80
3802267,0.70
12065700,0.15
13638566,0.17
7347112,1.40
531370,0.70
11017131,0.15
14899698,0.15
13376432,0.17
6036408,0.15
13900732,1.20
14687165,0.15
14687166,0.20
11279299,0.12
13638598,1.20
13638599,1.20
13638600,0.15
11803599,0.70
11803600,0.15
5774297,0.30
13114331,0.75
14687198,1.40
15473633,0.30
11279332,0.15
12065765,0.15
13638632,3.50
4725739,0.70
10230766,0.58
13376498,0.10
10755065,0.11
12327931,0.15
2628608,0.70
12147200,0.15
2890754,0.15
10492931,0.43
10492932,0.60
12065799,0.15
12065800,2.10
5512201,5.60
6036492,0.15
11017231,0.60
5774352,0.15
14162965,0.15
12327964,0.17
13900831,1.40
14687264,0.30
10492964,0.15
12065831,0.40
12852265,0.15
10312199,0.60
12190898,1.20
11017264,0.70
4463668,0.15
3152953,0.40
1815881,1.40
3415103,0.40
14687299,0.25
6685879,0.20
7245,0.30
10230866,0.08
11803731,0.70
2973140,0.25
12590165,0.15
1317974,0.07
14163031,0.15
3415134,0.15
14687331,0.17
2628709,0.70
7085158,0.15
1842281,0.20
12852331,0.15
15211632,0.12
6298737,1.40
5250162,0.40
793715,0.70
11803766,0.70
10530665,0.15
3153021,0.60
11541632,0.70
15473800,0.80
10493066,0.30
12065932,0.30
13638798,0.15
7347344,0.06
15211666,0.70
13676398,0.25
6560918,0.40
12590231,0.15
12590233,1.80
2628770,1.40
2628776,0.15
12065964,0.14
11279533,0.80
15211699,0.50
10230964,0.15
1049801,0.11
12590266,0.15
4463803,1.40
14949564,0.15
14949565,0.70
12328133,0.15
3415239,0.90
15473864,0.70
14687433,0.15
1792546,0.25
14025933,4.20
14425298,0.70
4463832,0.15
13376731,0.56
11541731,0.20
13901033,0.15
14687466,0.20
4201708,0.70
7347437,0.70
531701,0.15
6823160,0.31
15467732,2.80
531708,0.38
4201726,0.15
1318144,0.70
6729600,0.25
10755332,0.30
13901065,0.20
13901066,0.15
15473932,2.00
1580302,0.15
10493199,0.30
11279633,0.15
13638931,0.30
2628889,0.17
11017498,1.40
11803932,0.15
13376798,0.15
13152133,2.00
10755365,0.25
11541798,0.15
12328231,0.25
13114664,0.25
14687532,2.80
6561069,1.40
10493233,2.00
6298932,2.00
15211832,0.15
10231098,0.20
3415358,0.15
14593931,0.25
4201797,0.15
11541831,4.20
11541833,0.30
13114698,0.70
14687564,0.15
10493264,0.15
6823249,0.70
6036818,2.10
7507,0.15
2628959,0.07
12590433,0.15
14949732,1.00
11086132,0.40
11541864,0.20
11541866,0.12
13114733,0.70
15474031,0.40
7347569,0.15
12066165,1.25
10231164,0.40
11804033,0.14
13376900,0.15
14637633,0.40
10755465,0.12
11541898,0.80
4988301,0.80
13901198,0.15
4201871,0.12
14687632,0.08
10493331,0.15
12066200,0.33
4726174,0.04
11804064,2.40
14949798,0.30
3939754,0.70
1792583,0.15
6823340,0.70
12328365,1.40
13114798,0.17
14687664,0.40
3415474,0.40
2891190,0.15
5069385,0.33
14425531,1.40
15211966,0.15
11017664,0.15
12590531,0.30
12590532,0.15
14163398,0.20
6299083,0.38
794061,0.20
1580494,3.50
12328399,0.15
7085524,0.38
12852699,0.30
11273466,0.80
11017698,0.15
11017699,0.15
3415524,0.15
14163433,0.15
3677674,0.15
10755564,0.15
10579598,0.15
14687731,0.20
2891252,0.25
5899518,0.40
13412966,4.20
11775731,0.15
11279864,0.15
1137236,0.40
12066298,0.15
12066300,0.25
13639166,0.15
11017731,0.15
13804066,0.11
14949899,0.40
3153420,0.50
11542031,0.30
132355,0.30
14687764,0.30
14687766,0.40
3415575,0.30
10493464,0.15
6037023,0.30
6037025,0.15
2841179,0.40
6823462,0.15
10755632,2.40
13114931,0.15
13901365,0.15
10880265,0.70
4988475,0.70
13639232,0.15
14425666,0.15
10231365,0.40
11804231,2.80
1580616,2.80
13377098,0.15
14163531,1.20
14163532,0.25
10755666,0.15
219747,1.40
14687832,0.30
12066398,1.62
15212131,2.80
15212133,0.15
12590698,0.30
5569387,2.40
14163565,0.70
5250674,0.25
12328564,0.15
13901431,1.40
1056376,0.15
15474298,0.15
700351,0.60
10493565,0.50
532095,0.70
11280000,0.25
13639299,0.40
14425733,1.60
4988553,2.14
11017866,0.15
3153548,0.15
13377166,0.70
14163600,0.15
6037137,0.25
14856131,0.15
10755733,0.70
5250712,0.15
13115033,0.15
1842844,0.50
12852899,1.80
13639333,0.43
15212199,1.40
10231466,0.70
14950064,0.29
3153596,0.70
11280066,0.15
10050166,0.15
14425798,0.15
3415752,0.70
13807564,0.15
13377231,0.20
13501731,0.18
4202197,0.15
10755800,0.40
13901532,0.15
14687965,0.15
3940062,0.15
3940064,0.15
794338,0.15
12066531,0.70
11280100,0.70
15212265,0.15
794348,0.15
6511229,0.70
11804400,0.25
13377265,0.25
10755831,1.40
5512953,0.33
14157098,0.25
14687999,0.80
15474432,0.15
3677954,0.10
270083,0.15
5512966,0.15
5331585,0.15
13639432,0.15
12590865,1.20
6561554,0.15
14163732,0.90
3153689,0.25
12328731,0.15
13115165,2.40
5250846,0.15
15474464,0.29
7348003,0.20
3153702,0.15
12853031,0.15
14425900,0.15
13720200,0.15
5250866,0.15
7085877,0.15
1056566,1.40
2629435,0.15
10755900,0.60
12328765,0.40
2891584,0.30
1318721,0.15
4726594,0.15
10493764,0.70
12066632,0.60
13639499,1.44
3153740,0.40
6823759,0.15
10231632,0.15
11404600,0.15
11018066,2.10
13377364,0.15
10755931,0.15
1843036,0.20
11542366,0.70
12328799,0.15
12671632,0.29
6561635,0.40
14688100,0.30
4988775,0.15
10493800,0.70
12853100,1.20
13639533,1.40
2629486,0.70
15212399,0.15
11804532,0.15
4464501,0.15
13377398,0.70
10755964,0.15
7085952,0.15
13115265,0.15
13901700,0.15
15474566,0.40
11280264,0.15
12853132,1.40
13377431,0.15
1318808,0.15
12715332,4.20
4726682,0.21
4726683,1.20
14950300,2.00
11542433,0.60
744092,0.30
10231733,0.20
4202425,1.20
14163899,0.15
14163900,0.70
7348157,0.15
2629568,0.15
3416001,0.15
13115331,0.60
13115332,0.15
1580997,0.15
15474632,0.50
10493898,0.17
7348174,0.15
12853200,0.70
15212499,2.00
11018198,0.15
12591065,0.70
6037471,0.70
7348192,0.15
532449,0.70
12328932,0.29
2367461,0.15
14688232,0.15
13639664,1.40
2891761,0.30
14426098,0.15
11018233,0.15
10137599,0.17
5200554,1.60
1843205,0.15
14688265,1.00
12066831,0.15
12853264,0.15
13032731,0.15
7348249,2.10
11804699,1.80
12191066,0.15
1843232,0.15
6823975,1.40
6561838,1.40
10493999,0.15
1318961,0.80
14244531,0.15
12853300,1.40
4726838,0.40
10967732,0.15
5513284,0.15
6037573,0.70
11542599,0.50
12329032,0.30
15474764,0.15
14688333,0.20
5513296,1.20
13639765,0.15
14426199,0.15
5251160,0.40
11804765,0.60
12591198,0.40
12591200,0.60
13377633,0.15
14950499,0.50
12329065,0.40
12329066,0.70
4726899,0.30
394601,0.70
4202618,0.15
8318,0.70
270463,2.80
794755,0.15
14950533,0.15
4202631,0.15
10756232,0.15
11542666,0.15
3154059,1.40
1319061,0.15
6824087,0.30
15212700,0.15
1581213,0.20
14637765,2.10
12591266,1.25
14950565,0.70
10756264,0.70
10756265,0.15
11542698,0.40
270510,0.80
6670745,0.15
10494132,0.15
10494133,0.70
2317002,0.70
2357120,0.83
12591299,5.60
2339662,0.15
13377733,0.15
8390,0.25
1319116,0.80
14200866,0.15
13115598,0.80
2629839,0.40
5251281,1.40
10494164,1.40
11280598,1.40
12853464,0.15
12853465,0.70
15212765,0.15
1056990,0.15
10232032,1.40
11018465,0.70
14164199,0.30
10756331,0.25
13115633,0.15
13902066,0.15
532724,0.14
270581,0.15
10494199,0.15
3758804,0.15
5251322,0.25
1705343,1.20
14603966,1.40
10232064,0.15
12591366,0.33
5775624,0.15
14950665,0.15
3416334,0.13
12329232,0.30
13115666,1.00
11280664,0.20
1057049,0.43
11280666,0.15
14426399,0.15
11018533,2.10
11804966,0.40
2892078,0.70
6562095,0.30
14473032,0.20
11542833,0.40
13115698,0.70
13982432,0.90
4202821,0.15
11018566,0.15
1843527,0.25
11805000,1.40
1181068,0.22
14164300,0.20
10756433,3.50
6037842,1.40
13115732,0.60
3678551,0.20
11280732,0.56
15212900,0.15
11805031,0.25
11018600,0.15
6037867,1.40
13377900,0.15
5513583,0.15
12933864,0.20
1581428,0.70
11280764,0.25
12067198,0.17
6292885,0.38
12853632,0.17
1319299,0.70
15212933,0.70
5775750,0.70
10232199,0.15
3416456,0.90
11018633,0.70
11805066,0.15
12591499,0.75
2291544,0.20
14164365,0.15
3678606,0.15
14987331,0.15
11542933,0.70
15475098,0.38
13283398,0.30
3678630,0.15
4989354,0.80
12591532,0.15
176200,0.25
10756532,0.15
12329400,0.15
15475132,0.15
532929,0.15
14426565,0.40
1319366,0.15
6030753,0.15
11805132,0.11
4727245,0.15
7086545,0.15
14688731,0.33
2630109,0.15
11448400,0.15
795106,0.44
5775843,0.15
6562278,0.15
2892264,0.15
10836732,0.15
6161831,0.83
3154412,0.15
7086576,0.17
13378033,0.25
14950898,0.30
11543031,1.20
12329464,0.07
13902333,0.70
10494466,0.70
795139,0.50
4727300,0.15
13640199,2.10
15213064,0.40
11805199,0.60
795153,1.20
13378066,0.40
2368020,0.15
10756631,0.80
11543064,0.15
11543066,0.70
15475233,0.70
13640233,1.20
10232365,0.70
11805233,0.15
14950964,0.15
7086646,0.15
5513788,0.70
13902398,0.40
569440,1.40
15475266,0.26
3678788,0.15
12853832,0.40
6562377,0.33
13640266,0.40
3154509,0.50
11805265,0.15
14164566,0.30
14951000,0.70
10756699,0.14
14987365,0.15
14987366,1.40
10494566,0.71
14426731,1.60
13640300,0.15
15213166,0.15
3416687,0.15
13378164,0.15
7348853,0.15
14164598,0.60
11543166,0.15
10487232,0.15
1581698,0.20
15475333,0.15
7348871,1.40
11281032,0.15
533129,0.15
13640332,0.15
12591766,0.75
2892445,0.15
5513886,0.15
12329632,0.15
4203169,0.75
13902500,4.00
12067499,0.15
8876,0.15
14426799,0.40
2892465,0.15
11018931,0.70
11018932,0.15
13378232,1.40
5681268,0.90
14164666,0.38
271035,4.20
10756799,0.75
14688964,0.15
14688965,0.15
3941062,0.80
10494665,1.50
1843914,0.15
2106066,0.25
10232533,0.15
11018966,0.29
1843929,0.70
4989658,0.70
14164699,0.80
14951133,0.30
12329699,0.15
13116132,0.40
11972732,0.40
13640431,0.15
2106096,0.15
15213299,1.17
10232566,2.80
8954,0.15
7086843,0.15
795389,0.15
10756866,0.80
7086852,0.71
13239766,0.60
13902599,0.15
11522632,0.15
14689033,0.14
12067598,0.17
13640466,0.15
3846275,0.15
11805465,0.15
13378333,0.15
533280,0.80
10756898,1.60
5514022,0.40
13902631,0.70
14689066,0.50
10618333,0.15
7086896,0.15
5202808,0.15
6038322,0.15
13640500,3.50
14951231,1.00
10756933,0.15
14507966,0.40
13116233,1.40
10494800,0.17
12067665,3.00
271187,0.60
14426964,0.15
12365966,1.40
271190,0.15
15213399,0.14
10662031,5.60
6300508,0.15
14164832,1.80
1581922,0.40
12846566,0.80
11543399,1.80
12329832,0.15
15475565,0.40
13154966,0.15
10494833,0.60
12067698,0.75
14426998,0.15
11019131,0.75
11019133,0.15
1844095,0.15
13378433,6.30
7086978,0.90
1319813,0.15
12329865,0.15
4989834,2.60
4203406,1.20
12854166,0.15
13640599,1.60
9112,0.25
11019165,0.15
12592032,0.15
4465570,0.80
10178365,0.15
7087015,1.20
3417001,0.15
1057706,0.15
12329899,0.15
13116332,0.71
13116333,0.12
11186333,0.40
2892721,0.15
1319862,0.15
13640631,0.15
14427065,0.70
13378500,0.15
14951365,0.15
3679174,0.15
6824903,1.33
2106312,0.57
10757066,0.15
11543499,0.90
12329932,0.15
13116365,0.15
3679183,0.20
14689233,0.70
4989906,0.15
10494931,0.15
14427099,0.06
1844190,0.15
10232799,0.15
2368480,0.15
11019233,0.15
14951399,0.15
10757099,1.40
10757100,0.67
14689264,0.40
15475698,2.10
10494965,0.60
11281398,0.15
11019264,0.15
3679236,0.15
6300678,0.50
3802625,0.17
14951432,0.90
11543564,1.40
6562831,0.40
6824979,0.30
11281432,1.40
13640733,0.15
15213598,0.15
15213599,0.15
3154978,0.40
11805731,0.20
11019300,1.40
12592165,0.15
12592166,0.15
7079431,0.15
10757165,0.46
13116465,0.15
14689332,0.15
15475765,0.62
10495031,0.40
11281464,0.33
11281466,1.60
11019331,0.15
271428,0.15
12592199,0.15
3941455,0.15
13116498,0.70
13116499,0.30
13902932,2.10
14689365,0.15
10495066,0.80
7349353,0.17
13116531,3.20
6674243,0.20
10880532,0.15
10495099,0.15
2368640,0.40
2630785,0.40
14427266,0.15
15213700,2.10
6562949,0.80
1582215,1.40
11805833,0.40
13378700,0.15
569538,0.15
10757266,0.31
